AGE,DRIVINGEXPERIENCE,CREDITSCORE,ANNUALMILEAGE,VEHICLEOWNERSHIP,VEHICLEMANUFACTURE,CLAIM
31,0-9y,0.3505304279819008,8000.0,no,before2015,1
66,30+y,0.4874645595687514,5000.0,yes,before2015,0
63,20-29y,0.6695729313068942,11000.0,yes,since2015,1
18,0-9y,0.4256430305423096,15000.0,no,before2015,1
34,10-19y,0.4772592012898568,13000.0,no,before2015,1
20,0-9y,0.4358748607590172,12000.0,no,since2015,1
30,10-19y,0.3930116698115786,11000.0,no,before2015,0
17,0-9y,0.4699857525886301,11000.0,yes,before2015,1
53,20-29y,0.6357600253126064,11000.0,yes,before2015,0
20,0-9y,0.3045477014251953,15000.0,yes,before2015,1
73,30+y,0.6641451987815057,9000.0,no,before2015,0
27,0-9y,0.5579951427753703,12000.0,yes,since2015,0
24,0-9y,0.3699006108349729,13000.0,yes,before2015,0
72,30+y,0.6065484983345751,13000.0,yes,before2015,0
26,10-19y,0.6469238969549422,12000.0,no,before2015,0
21,0-9y,0.3977001998989168,13000.0,yes,since2015,1
69,30+y,0.7042280046651094,14000.0,yes,since2015,0
67,30+y,0.6567180218384583,11000.0,yes,since2015,0
33,10-19y,0.5938543280814313,11000.0,no,since2015,0
30,10-19y,0.4234802054638045,17000.0,yes,since2015,0
31,10-19y,0.4118137181793745,9000.0,yes,before2015,0
28,10-19y,0.5237786428900093,8000.0,yes,before2015,0
35,10-19y,0.4370059167559577,7000.0,yes,since2015,0
16,0-9y,0.26792669036558,15000.0,no,since2015,0
50,20-29y,0.6654769083432548,16000.0,yes,before2015,0
34,10-19y,0.4352284719693461,12000.0,no,since2015,0
38,10-19y,0.5502490277614757,10000.0,yes,before2015,0
34,10-19y,0.3549671388000978,8000.0,no,since2015,1
26,10-19y,0.2701930462498648,12000.0,yes,since2015,0
69,0-9y,0.7140675054489758,8000.0,yes,since2015,1
30,0-9y,0.3322173325159018,13000.0,no,before2015,0
23,0-9y,0.3189177392150015,11000.0,yes,before2015,1
60,0-9y,0.6282607890183867,13000.0,yes,since2015,0
36,10-19y,0.3135714708801836,8000.0,no,before2015,0
47,20-29y,0.6150016644670072,7000.0,yes,since2015,0
35,10-19y,0.4271866929096974,11000.0,yes,before2015,1
26,10-19y,0.5705957708938973,12000.0,yes,before2015,0
51,20-29y,0.5660865838074837,14000.0,yes,before2015,0
66,0-9y,0.7246516260211215,15000.0,yes,since2015,0
70,10-19y,0.5944123555771336,12000.0,yes,since2015,0
37,10-19y,0.4157358422399237,10000.0,no,before2015,1
33,10-19y,0.6806248475377844,12000.0,yes,since2015,0
58,20-29y,0.2281286996504181,7000.0,no,before2015,0
42,0-9y,0.6839659624662064,5000.0,yes,since2015,0
54,20-29y,0.6476691481025054,10000.0,yes,since2015,0
61,20-29y,0.256228561983949,13000.0,no,before2015,0
35,10-19y,0.4076710274049052,12000.0,no,before2015,0
17,0-9y,0.4316194342524034,11000.0,yes,since2015,0
29,10-19y,0.5365905524626464,12000.0,yes,before2015,0
51,20-29y,0.6050150174493037,15000.0,yes,before2015,0
51,10-19y,0.6890168595706068,12000.0,yes,since2015,0
24,0-9y,0.3607003088952675,14000.0,yes,before2015,0
62,20-29y,0.7724106704853996,9000.0,yes,before2015,0
54,10-19y,0.5623849102205396,10000.0,yes,since2015,0
32,10-19y,0.6047903720798489,15000.0,no,since2015,0
30,0-9y,0.6649526471177105,15000.0,yes,before2015,0
29,10-19y,0.2584986475919236,14000.0,yes,before2015,0
69,30+y,0.6229219906418461,7000.0,yes,since2015,0
30,10-19y,0.7338838668548553,13000.0,yes,since2015,0
23,0-9y,0.3974832419886633,14000.0,no,before2015,1
70,30+y,0.5949848654212657,7000.0,yes,since2015,0
32,0-9y,0.5074866002249934,13000.0,yes,before2015,0
72,10-19y,0.5787321513939002,7000.0,yes,since2015,0
18,0-9y,0.3700495619279837,16000.0,no,since2015,1
52,20-29y,0.5209372267151192,10000.0,yes,since2015,0
43,0-9y,0.629561765194454,11000.0,yes,since2015,0
72,30+y,0.5095099913719647,11000.0,yes,before2015,0
72,30+y,0.6049065358383727,9000.0,yes,before2015,0
68,30+y,0.6738113407942623,13000.0,yes,since2015,0
46,0-9y,0.6395131960576228,14000.0,yes,before2015,0
31,10-19y,0.3754060474029069,12000.0,no,before2015,1
73,20-29y,0.6002914540131934,10000.0,yes,before2015,0
37,10-19y,0.2903776965781191,12000.0,no,before2015,1
29,10-19y,0.337763772273958,12000.0,no,since2015,0
51,10-19y,0.6238940157264959,10000.0,yes,since2015,0
26,0-9y,0.1922339121015746,14000.0,no,before2015,1
46,20-29y,0.6448895574873921,14000.0,yes,since2015,0
72,10-19y,0.6338098771565343,9000.0,yes,before2015,1
72,10-19y,0.582437823884746,11000.0,yes,before2015,0
31,10-19y,0.5980305580914328,12000.0,yes,since2015,0
63,20-29y,0.5489150697748575,10000.0,yes,since2015,0
64,20-29y,0.5523881323880686,11000.0,yes,since2015,0
32,10-19y,0.5095717000423156,10000.0,no,since2015,0
29,0-9y,0.5117376349446104,13000.0,yes,before2015,1
34,0-9y,0.4794069219483382,10000.0,no,before2015,1
69,30+y,0.7123848645541435,9000.0,yes,before2015,0
42,20-29y,0.5561496317258147,8000.0,yes,since2015,0
19,0-9y,0.2678767803164774,14000.0,no,before2015,1
54,20-29y,0.5239348835695834,13000.0,yes,before2015,0
32,10-19y,0.3453572376484412,15000.0,yes,since2015,0
49,20-29y,0.4162840973092876,11000.0,yes,since2015,0
70,10-19y,0.6710577400351899,19000.0,yes,before2015,1
56,20-29y,0.6092538270787325,11000.0,no,since2015,0
68,30+y,0.6377627271910699,9000.0,yes,since2015,0
43,20-29y,0.4146216328652929,16000.0,no,before2015,0
38,10-19y,0.3359988718015389,12000.0,no,before2015,1
64,20-29y,0.5260178391079982,15000.0,yes,before2015,0
65,30+y,0.6079374664098495,11000.0,yes,since2015,0
68,30+y,0.5183509849945727,12000.0,yes,before2015,0
21,0-9y,0.3795074091352928,11000.0,no,before2015,1
33,10-19y,0.4403460315331537,14000.0,yes,since2015,0
40,20-29y,0.3081124927383421,14000.0,yes,before2015,0
62,0-9y,0.5106534385283876,9000.0,no,since2015,0
36,10-19y,0.4965554571818523,11000.0,yes,since2015,0
66,10-19y,0.5969511707936863,15000.0,yes,since2015,0
71,30+y,0.7445940362318062,12000.0,yes,since2015,0
17,0-9y,0.3528606512240136,16000.0,yes,before2015,0
47,20-29y,0.5034561261777147,7000.0,yes,before2015,0
46,20-29y,0.5281279666088714,11000.0,yes,since2015,0
65,30+y,0.5360526546947815,14000.0,yes,before2015,0
52,20-29y,0.609239430274789,13000.0,yes,since2015,0
27,10-19y,0.6119061158789385,11000.0,yes,since2015,0
34,10-19y,0.3397399692489963,14000.0,no,before2015,1
65,10-19y,0.3589212361536521,15000.0,no,before2015,1
30,10-19y,0.4451873369326039,16000.0,no,before2015,0
43,20-29y,0.3644164683986453,13000.0,no,before2015,0
68,20-29y,0.5516614915267227,12000.0,yes,before2015,0
42,0-9y,0.6792984756022082,7000.0,yes,since2015,0
22,0-9y,0.4454491673003073,13000.0,no,before2015,1
54,20-29y,0.3385823952882704,10000.0,no,before2015,0
41,10-19y,0.4444563698879946,13000.0,yes,before2015,0
30,10-19y,0.5866750110603012,8000.0,no,since2015,1
26,10-19y,0.5068999531345123,11000.0,yes,before2015,0
38,10-19y,0.6144328631450537,16000.0,yes,before2015,0
32,10-19y,0.4197584502477429,10000.0,no,before2015,1
66,30+y,0.6246880057231377,14000.0,no,since2015,0
69,30+y,0.5180098219042293,8000.0,no,before2015,0
39,10-19y,0.6729433010805125,8000.0,no,since2015,0
18,0-9y,0.5145625380618862,9000.0,yes,since2015,0
17,0-9y,0.3054214227559466,8000.0,no,before2015,1
63,20-29y,0.4585519228538674,13000.0,yes,before2015,0
73,30+y,0.8057389907027154,12000.0,yes,before2015,0
16,0-9y,0.204331080735511,12000.0,yes,before2015,1
61,20-29y,0.2868307040423252,8000.0,yes,before2015,0
64,20-29y,0.4091433162660645,11000.0,yes,since2015,0
63,20-29y,0.5196193023272175,13000.0,yes,since2015,0
69,30+y,0.7041103092342212,8000.0,yes,before2015,0
25,0-9y,0.4160200997146181,15000.0,yes,before2015,1
22,0-9y,0.5975466225645271,16000.0,no,before2015,1
39,0-9y,0.4525094766924492,18000.0,no,before2015,1
48,20-29y,0.4561475020425317,16000.0,yes,before2015,0
39,10-19y,0.4846708440812426,15000.0,no,before2015,1
43,0-9y,0.6046452351091336,13000.0,no,since2015,0
40,10-19y,0.4769429942150982,16000.0,yes,before2015,0
55,20-29y,0.524854140061048,12000.0,yes,before2015,0
23,0-9y,0.6155620953988491,11000.0,no,before2015,1
47,20-29y,0.5615413060142965,13000.0,no,since2015,0
35,10-19y,0.7233944188837503,13000.0,yes,before2015,0
44,20-29y,0.5838985964818494,16000.0,yes,since2015,0
23,0-9y,0.3591172399399532,10000.0,yes,before2015,1
40,10-19y,0.5203529992618114,6000.0,yes,before2015,0
67,10-19y,0.6160017518360315,9000.0,yes,since2015,0
38,0-9y,0.528242677579548,13000.0,no,before2015,1
41,10-19y,0.6686019719325447,17000.0,yes,before2015,0
34,10-19y,0.6206602298307339,9000.0,yes,since2015,0
62,10-19y,0.6094998883389061,11000.0,yes,before2015,0
39,10-19y,0.5621951528284931,19000.0,yes,before2015,0
17,0-9y,0.3869930705618757,13000.0,yes,before2015,0
23,0-9y,0.4960458324575569,16000.0,no,before2015,1
36,10-19y,0.6391903210037525,4000.0,yes,since2015,0
38,10-19y,0.3786264445015992,10000.0,no,before2015,1
61,0-9y,0.5814284168094358,10000.0,no,since2015,0
36,10-19y,0.5141750544284054,14000.0,yes,since2015,0
47,20-29y,0.5314620230458572,12000.0,yes,before2015,0
67,30+y,0.4457833613139871,11000.0,no,before2015,0
43,10-19y,0.5719653854438522,16000.0,yes,before2015,0
42,20-29y,0.5106644777629026,12000.0,no,before2015,0
25,0-9y,0.2288649445584185,13000.0,no,before2015,1
27,10-19y,0.5114308371949552,10000.0,yes,since2015,0
55,20-29y,0.5649422839101735,8000.0,yes,before2015,0
31,10-19y,0.4217691019197355,11000.0,no,before2015,1
55,10-19y,0.6157527189496566,8000.0,yes,before2015,0
18,0-9y,0.3391041428260977,14000.0,yes,before2015,1
34,10-19y,0.5654833178038101,18000.0,yes,before2015,0
50,10-19y,0.6000945606700809,15000.0,no,before2015,1
27,0-9y,0.4703422702789483,11000.0,yes,before2015,1
37,10-19y,0.4056368272230281,16000.0,yes,since2015,0
46,20-29y,0.4984370269017703,9000.0,yes,before2015,0
35,10-19y,0.2882323298695686,17000.0,no,before2015,1
18,0-9y,0.4409363177864403,10000.0,no,before2015,1
34,0-9y,0.5158410911068464,13000.0,no,before2015,1
26,10-19y,0.552577033496693,10000.0,yes,before2015,0
67,30+y,0.5571603034466789,13000.0,yes,before2015,0
73,30+y,0.6569952345792299,8000.0,yes,since2015,0
22,0-9y,0.5190632839502705,13000.0,no,before2015,1
28,0-9y,0.5303445829334268,13000.0,yes,before2015,1
53,10-19y,0.5391586055181217,12000.0,yes,before2015,0
70,30+y,0.7790401376827991,10000.0,no,since2015,0
65,0-9y,0.6479245480562235,10000.0,yes,before2015,1
57,20-29y,0.5618606787810415,14000.0,yes,before2015,0
28,0-9y,0.5719660404661686,11000.0,yes,since2015,0
40,0-9y,0.6274722690901392,13000.0,no,before2015,1
20,0-9y,0.2435755388778246,17000.0,no,before2015,1
41,20-29y,0.6264570219896365,11000.0,yes,before2015,0
49,20-29y,0.4148807310426015,14000.0,no,before2015,0
61,20-29y,0.5209454270821574,8000.0,yes,before2015,0
20,0-9y,0.403334268295125,8000.0,no,before2015,1
30,10-19y,0.6457728615836401,12000.0,yes,before2015,0
43,10-19y,0.5360952707429667,11000.0,yes,before2015,1
45,20-29y,0.7424417038212764,14000.0,yes,before2015,0
74,30+y,0.5643659706366282,8000.0,yes,since2015,0
63,20-29y,0.7200397941607997,8000.0,yes,since2015,0
67,0-9y,0.532484745593896,11000.0,yes,before2015,0
30,10-19y,0.3077483134833512,16000.0,no,before2015,0
73,30+y,0.8060777297210387,9000.0,no,before2015,0
40,20-29y,0.6005077593091429,15000.0,yes,since2015,0
20,0-9y,0.4690807869675105,18000.0,no,before2015,1
23,0-9y,0.3114923209359311,20000.0,yes,since2015,1
59,20-29y,0.6965083396535244,9000.0,yes,before2015,1
24,0-9y,0.4674816531864013,10000.0,yes,before2015,0
73,0-9y,0.6898585172389251,8000.0,yes,before2015,0
37,0-9y,0.3796929971731573,14000.0,no,before2015,1
37,10-19y,0.3018784742305601,8000.0,yes,before2015,0
37,10-19y,0.71583338738666,9000.0,yes,since2015,0
21,0-9y,0.3682210111582465,13000.0,yes,before2015,0
67,30+y,0.5990321238781692,17000.0,yes,before2015,0
22,0-9y,0.3418617252047898,9000.0,no,before2015,1
16,0-9y,0.5062031783903724,10000.0,no,before2015,1
20,0-9y,0.3838624776858912,14000.0,yes,before2015,0
72,20-29y,0.7376100679194095,11000.0,yes,before2015,0
39,10-19y,0.4906366086119778,10000.0,yes,before2015,0
36,10-19y,0.6201273841736746,9000.0,yes,since2015,0
34,10-19y,0.4633431868581646,17000.0,no,before2015,1
65,30+y,0.7498940746007671,11000.0,yes,before2015,0
55,20-29y,0.7640953328310807,17000.0,yes,before2015,0
66,30+y,0.6373036380864049,10000.0,yes,before2015,0
70,30+y,0.6805304479389197,14000.0,yes,since2015,0
68,10-19y,0.5294385924160808,6000.0,yes,since2015,0
25,0-9y,0.3812789046566209,12000.0,no,before2015,1
73,30+y,0.6924197834403566,14000.0,yes,before2015,0
67,30+y,0.6958419935317093,11000.0,yes,before2015,0
50,0-9y,0.6013294710042193,12000.0,no,before2015,1
64,10-19y,0.5496090320674443,9000.0,yes,before2015,0
26,10-19y,0.6273613390209348,14000.0,no,before2015,1
19,0-9y,0.6041047893367332,14000.0,yes,since2015,0
22,0-9y,0.4336723313868529,17000.0,no,before2015,1
31,10-19y,0.175240246078814,14000.0,no,before2015,0
16,0-9y,0.5589896183531635,9000.0,yes,before2015,0
54,20-29y,0.5741719727666895,7000.0,no,since2015,1
44,0-9y,0.575674930892843,12000.0,yes,before2015,1
29,10-19y,0.4440329823215972,13000.0,yes,before2015,0
28,10-19y,0.3664626626338756,14000.0,yes,before2015,1
72,30+y,0.4709099425273894,13000.0,yes,before2015,0
49,20-29y,0.4558557235183332,13000.0,no,before2015,0
73,10-19y,0.4987695160873743,13000.0,no,since2015,0
61,20-29y,0.7059734082559136,10000.0,yes,since2015,0
48,20-29y,0.6463385410582569,12000.0,yes,before2015,0
47,0-9y,0.667599327119331,10000.0,yes,before2015,1
44,20-29y,0.5045174060377636,10000.0,yes,before2015,0
64,0-9y,0.5927760862888297,8000.0,yes,since2015,1
37,10-19y,0.6320362335140304,11000.0,yes,since2015,0
55,20-29y,0.6056746855305867,10000.0,yes,before2015,0
56,20-29y,0.207432545579217,16000.0,no,before2015,0
16,0-9y,0.2907925607872464,10000.0,no,since2015,1
34,10-19y,0.4755276880991208,17000.0,yes,since2015,0
68,20-29y,0.5905495956804206,12000.0,no,since2015,1
63,20-29y,0.6054304884310397,9000.0,yes,before2015,0
70,20-29y,0.6572762925654707,7000.0,no,before2015,0
51,0-9y,0.6745695670750705,12000.0,no,since2015,1
24,0-9y,0.3293593350870786,13000.0,no,before2015,1
67,0-9y,0.7302332838693537,11000.0,yes,before2015,1
33,10-19y,0.6590533905476411,11000.0,yes,before2015,0
58,20-29y,0.6726992704345639,12000.0,yes,before2015,0
67,0-9y,0.5677656283040766,8000.0,yes,before2015,0
72,0-9y,0.5680429515686883,8000.0,yes,since2015,0
61,20-29y,0.3844230970107322,11000.0,yes,before2015,0
71,10-19y,0.674130280008358,11000.0,yes,before2015,0
64,20-29y,0.5911684704162853,11000.0,no,before2015,0
44,0-9y,0.5847983429422607,9000.0,yes,before2015,0
41,20-29y,0.5963635206935238,17000.0,yes,before2015,0
74,30+y,0.4055202478752996,10000.0,yes,before2015,0
71,30+y,0.3016195849865694,10000.0,yes,before2015,0
16,0-9y,0.2703017296487961,13000.0,yes,before2015,1
27,10-19y,0.6011776404300165,13000.0,yes,before2015,1
67,30+y,0.6421199758823382,10000.0,yes,since2015,0
28,10-19y,0.5821521960941056,15000.0,yes,before2015,0
66,20-29y,0.6610853789704112,15000.0,yes,before2015,0
67,20-29y,0.4870255215613069,14000.0,yes,before2015,1
32,0-9y,0.453801827329586,13000.0,yes,before2015,1
70,0-9y,0.4750104979182919,11000.0,yes,since2015,0
28,10-19y,0.2594072113728965,10000.0,yes,before2015,0
36,10-19y,0.5875253220333557,11000.0,yes,before2015,0
58,20-29y,0.3422852858892937,12000.0,yes,before2015,0
66,30+y,0.6384093879267378,9000.0,yes,before2015,0
31,10-19y,0.2545088625139908,12000.0,no,before2015,1
22,0-9y,0.4399165171368632,15000.0,no,before2015,1
43,10-19y,0.6583325872755652,8000.0,yes,before2015,0
61,20-29y,0.4472848534938492,14000.0,yes,before2015,0
37,10-19y,0.8844095270837166,10000.0,yes,since2015,0
51,20-29y,0.6267468514453324,13000.0,no,before2015,0
45,0-9y,0.5163285208384004,13000.0,yes,before2015,1
40,20-29y,0.3769402881848251,11000.0,no,before2015,1
22,0-9y,0.2483990423713467,14000.0,no,before2015,1
35,10-19y,0.623464040034908,7000.0,yes,before2015,0
20,0-9y,0.3897704613316164,13000.0,no,before2015,0
25,0-9y,0.3738686726843104,11000.0,no,before2015,1
21,0-9y,0.3438952685308917,16000.0,yes,before2015,0
54,20-29y,0.3210531693137093,9000.0,yes,before2015,0
69,30+y,0.70632526395876,7000.0,yes,since2015,0
73,30+y,0.6519445619523178,6000.0,yes,before2015,0
28,10-19y,0.5389912469775955,13000.0,no,before2015,0
73,30+y,0.4973317364743944,11000.0,no,before2015,0
68,0-9y,0.8000044065279952,10000.0,yes,since2015,0
17,0-9y,0.3439433692699233,16000.0,yes,before2015,0
31,10-19y,0.5642939728131308,13000.0,yes,before2015,0
51,10-19y,0.5328586307290109,11000.0,yes,before2015,0
43,10-19y,0.3811525557741302,11000.0,yes,before2015,0
62,20-29y,0.4194405851541745,11000.0,yes,before2015,0
29,0-9y,0.6292971341820589,10000.0,yes,since2015,0
65,0-9y,0.5016231164587127,14000.0,yes,before2015,1
71,30+y,0.6622512927422589,16000.0,yes,before2015,0
28,10-19y,0.5192192445150815,11000.0,yes,before2015,0
23,0-9y,0.4812921228088031,8000.0,no,before2015,1
67,10-19y,0.6910164446960826,12000.0,yes,before2015,0
64,20-29y,0.6129293231597925,11000.0,yes,before2015,0
52,0-9y,0.7704573192127384,8000.0,no,before2015,1
39,10-19y,0.2341980151733733,10000.0,no,since2015,0
42,0-9y,0.7622701434360871,14000.0,yes,since2015,0
34,10-19y,0.3850924462355255,15000.0,yes,before2015,1
37,0-9y,0.6292322910830562,12000.0,yes,before2015,0
59,20-29y,0.5755767562772276,15000.0,yes,since2015,0
67,30+y,0.5493083411849156,16000.0,yes,since2015,0
52,20-29y,0.4402775964341178,13000.0,yes,before2015,0
34,10-19y,0.5590665657067693,9000.0,yes,since2015,0
36,10-19y,0.4319144586115993,16000.0,yes,before2015,1
65,30+y,0.5602164790133026,14000.0,yes,before2015,0
71,0-9y,0.5554677769244147,8000.0,yes,before2015,0
64,10-19y,0.6395575603258792,12000.0,yes,since2015,0
19,0-9y,0.470818253401678,13000.0,yes,before2015,0
25,0-9y,0.4073519691002561,15000.0,no,before2015,1
39,10-19y,0.4044758799397153,12000.0,no,before2015,0
46,20-29y,0.3641696402054956,13000.0,no,before2015,0
68,10-19y,0.6276026441084511,13000.0,yes,since2015,0
71,0-9y,0.671695481913853,10000.0,yes,before2015,1
31,10-19y,0.3687552634913043,8000.0,no,before2015,0
36,10-19y,0.5068153499899848,16000.0,yes,before2015,0
23,0-9y,0.277929013275103,17000.0,no,before2015,1
17,0-9y,0.3038634503681253,13000.0,no,before2015,1
19,0-9y,0.2340120129266886,10000.0,no,before2015,1
29,0-9y,0.4003458977237905,12000.0,yes,since2015,0
57,20-29y,0.6200480650967043,17000.0,no,since2015,0
71,30+y,0.6473828507763691,10000.0,yes,since2015,0
32,10-19y,0.340278741649701,12000.0,no,before2015,1
23,0-9y,0.4528580085974892,16000.0,no,before2015,1
69,30+y,0.3354459824186667,12000.0,yes,since2015,0
19,0-9y,0.5827148205827488,14000.0,yes,before2015,1
40,20-29y,0.6005527991022497,8000.0,no,before2015,0
24,0-9y,0.2358029818579255,16000.0,yes,before2015,1
31,10-19y,0.3418025374295406,12000.0,no,before2015,1
20,0-9y,0.5559741470409852,14000.0,no,before2015,1
25,0-9y,0.4498985939306497,13000.0,yes,before2015,1
24,0-9y,0.3590708073054552,17000.0,yes,before2015,0
25,0-9y,0.4494733569092757,12000.0,no,before2015,1
26,10-19y,0.6463005991456011,8000.0,yes,since2015,0
27,10-19y,0.7313646054531775,8000.0,yes,since2015,0
59,20-29y,0.5697671447610516,12000.0,yes,since2015,0
36,0-9y,0.3287658323985594,16000.0,yes,before2015,1
73,30+y,0.638176098135206,10000.0,yes,before2015,0
33,10-19y,0.6579868362422994,17000.0,yes,before2015,0
72,20-29y,0.5986520389638185,8000.0,yes,before2015,1
64,0-9y,0.5760394844845216,11000.0,yes,since2015,0
32,10-19y,0.747285655552212,17000.0,no,since2015,1
38,10-19y,0.2249840281466978,8000.0,no,before2015,0
48,20-29y,0.6799893874477569,16000.0,no,since2015,0
35,10-19y,0.3082459199173508,13000.0,no,before2015,1
24,0-9y,0.6536211423481199,12000.0,yes,since2015,0
32,10-19y,0.6269408658287202,17000.0,yes,before2015,1
20,0-9y,0.3211781322149683,14000.0,yes,before2015,0
72,10-19y,0.8456612147213525,14000.0,yes,since2015,0
71,0-9y,0.6508094621461856,10000.0,yes,before2015,1
17,0-9y,0.3127195468087905,11000.0,yes,before2015,1
25,0-9y,0.1353164145309943,13000.0,no,before2015,1
19,0-9y,0.5598702465735836,14000.0,no,before2015,1
72,10-19y,0.5131771364489982,12000.0,yes,before2015,0
24,0-9y,0.3967625549479261,14000.0,no,since2015,0
43,0-9y,0.3913038643721578,9000.0,yes,before2015,1
60,10-19y,0.5707340688945091,11000.0,yes,since2015,0
51,20-29y,0.7373210898498997,11000.0,no,before2015,1
27,0-9y,0.4848886682435933,14000.0,no,before2015,1
49,10-19y,0.5534831092311204,10000.0,yes,since2015,0
74,10-19y,0.4719024225308068,13000.0,yes,since2015,0
26,10-19y,0.3761345289417776,17000.0,yes,before2015,0
31,10-19y,0.4964384234259442,13000.0,yes,before2015,1
51,10-19y,0.6619182641114004,13000.0,yes,before2015,0
29,0-9y,0.5890046463385534,10000.0,yes,before2015,1
32,10-19y,0.5981802762565531,11000.0,no,before2015,0
37,0-9y,0.7116785915684535,10000.0,yes,before2015,0
70,30+y,0.6542957139295364,10000.0,yes,before2015,0
55,10-19y,0.4152593246800269,6000.0,yes,before2015,0
29,10-19y,0.3601262725864852,15000.0,yes,before2015,0
38,10-19y,0.4883840798658852,12000.0,yes,before2015,0
59,20-29y,0.7046155222232331,14000.0,no,since2015,0
55,0-9y,0.5832300420155135,6000.0,no,since2015,1
25,0-9y,0.7335173545721723,16000.0,yes,since2015,0
56,20-29y,0.6936100535519718,11000.0,no,before2015,0
31,10-19y,0.4882351574275571,10000.0,yes,before2015,0
57,0-9y,0.6340536445631764,10000.0,yes,before2015,1
28,0-9y,0.4969487452557816,14000.0,no,since2015,1
20,0-9y,0.3410406534529566,14000.0,yes,before2015,1
62,20-29y,0.6663660980564277,6000.0,yes,since2015,0
32,10-19y,0.4814822599879622,17000.0,yes,before2015,0
37,10-19y,0.7100448184688449,17000.0,yes,before2015,1
33,10-19y,0.3912170956734044,8000.0,no,since2015,1
66,30+y,0.6511117017505379,7000.0,yes,since2015,0
17,0-9y,0.5746661136667053,13000.0,yes,since2015,0
37,10-19y,0.3178834027243783,13000.0,no,before2015,0
64,20-29y,0.5297585877193907,11000.0,yes,since2015,0
24,0-9y,0.2892002918592132,11000.0,yes,before2015,0
24,0-9y,0.4480381051510975,11000.0,yes,since2015,0
21,0-9y,0.5959653319263821,16000.0,yes,before2015,0
58,20-29y,0.6396427617590215,8000.0,yes,before2015,0
24,0-9y,0.4420712939761764,11000.0,no,before2015,1
35,10-19y,0.5444505055710364,8000.0,yes,since2015,0
31,10-19y,0.3498143324719373,7000.0,no,before2015,1
46,20-29y,0.5911312733018249,5000.0,yes,before2015,0
34,10-19y,0.5801466174777621,13000.0,yes,before2015,0
16,0-9y,0.4773131483654282,16000.0,no,before2015,1
40,10-19y,0.5450052865059094,11000.0,yes,before2015,0
72,30+y,0.7038701611460187,13000.0,yes,since2015,0
66,30+y,0.434205848653748,6000.0,yes,before2015,0
70,0-9y,0.534248147114374,10000.0,yes,before2015,0
32,10-19y,0.6303955958218301,11000.0,yes,since2015,0
47,10-19y,0.5819982323646474,11000.0,yes,before2015,0
65,30+y,0.7059592418232604,9000.0,yes,before2015,0
39,10-19y,0.5209094741954858,17000.0,yes,before2015,1
35,10-19y,0.4528159473200856,12000.0,no,before2015,1
67,30+y,0.6213946273294794,9000.0,no,since2015,0
30,10-19y,0.4655797196432671,9000.0,yes,before2015,0
23,0-9y,0.4935506202970006,10000.0,no,before2015,0
16,0-9y,0.3722345754313817,15000.0,no,before2015,1
31,10-19y,0.466890958934644,10000.0,yes,before2015,0
29,0-9y,0.5197055835934128,13000.0,yes,before2015,1
66,0-9y,0.4573161379702025,9000.0,no,before2015,1
31,10-19y,0.4591843337743866,13000.0,no,before2015,0
63,20-29y,0.3301364836409569,7000.0,no,before2015,0
35,0-9y,0.3237797344421737,12000.0,no,before2015,1
21,0-9y,0.4470360578482436,13000.0,no,before2015,1
57,20-29y,0.5333430971963086,12000.0,yes,since2015,0
19,0-9y,0.3931720373821237,16000.0,yes,before2015,1
71,30+y,0.6471710025251379,11000.0,yes,before2015,0
31,10-19y,0.360775239400342,14000.0,no,before2015,0
29,10-19y,0.4541414580903294,6000.0,yes,since2015,0
32,10-19y,0.6163764224566708,8000.0,yes,before2015,0
68,20-29y,0.5702598289580935,6000.0,yes,before2015,0
40,20-29y,0.7416076470188465,13000.0,no,before2015,0
58,0-9y,0.6094558082605162,8000.0,yes,since2015,0
67,10-19y,0.6046472103071925,9000.0,no,since2015,1
28,0-9y,0.555426537808697,8000.0,no,before2015,1
69,30+y,0.6043395755162021,10000.0,yes,before2015,0
46,20-29y,0.5048179755636425,7000.0,yes,before2015,0
24,0-9y,0.6147395466940077,12000.0,yes,before2015,1
31,10-19y,0.3620114553841724,14000.0,yes,before2015,0
19,0-9y,0.2987359142645556,9000.0,no,before2015,1
18,0-9y,0.4395751019386749,15000.0,yes,before2015,1
37,0-9y,0.4879019932928329,10000.0,yes,since2015,0
30,10-19y,0.3857779372308616,11000.0,yes,since2015,0
38,10-19y,0.4337008084550018,11000.0,yes,before2015,0
68,20-29y,0.6210470840406783,8000.0,yes,before2015,0
54,0-9y,0.5783653558417231,14000.0,yes,since2015,0
36,10-19y,0.6748374697346479,13000.0,yes,before2015,1
49,20-29y,0.5873300928477266,13000.0,yes,since2015,0
60,20-29y,0.7173930084075173,15000.0,yes,before2015,0
29,10-19y,0.3436298333031708,13000.0,yes,since2015,0
45,0-9y,0.3921684468808021,7000.0,no,before2015,1
18,0-9y,0.3878614278319642,15000.0,yes,before2015,0
17,0-9y,0.4226617173783108,12000.0,yes,before2015,0
26,10-19y,0.3396411064141317,9000.0,no,before2015,0
21,0-9y,0.5991443379590633,9000.0,no,before2015,1
34,10-19y,0.4055150988678491,16000.0,no,before2015,1
49,0-9y,0.4953664086528851,14000.0,yes,since2015,0
59,0-9y,0.5836705952546154,16000.0,yes,since2015,1
32,0-9y,0.6180505986472008,15000.0,yes,since2015,0
